text,to,decision,From,year,notes
128.17. Ratify OP-CAT (Switzerland);,unitedarabemirates,consider,Switzerland,2013,
128.17..1 Ratify OP-CAT (Austria);,unitedarabemirates,consider,Austria,2013,
128.17..2 Ratify OP-CAT (Spain);,unitedarabemirates,consider,Spain,2013,
128.18. Proceed swiftly with the ratification of OP-CAT (Estonia);,unitedarabemirates,consider,Estonia,2013,
128.19. Consider acceding to OP-CAT (Costa Rica);,unitedarabemirates,consider,Costa Rica,2013,
128.19..1 Consider ratifying OP- CAT (Tunisia);,unitedarabemirates,consider,Tunisia,2013,
128.20. Ratify the International Convention for the Protection of All Persons from Enforced Disappearance (France);,unitedarabemirates,consider,France,2013,
128.21. Continue efforts to ratify the International Convention for the Protection of All Persons from Enforced Disappearance (Argentina);,unitedarabemirates,consider,Argentina,2013,
128.22. Ratify the Optional Protocols to the CRC (India);,unitedarabemirates,consider,India,2013,
128.23. Speed up the ratification of the two Optional Protocols to the CRC (Tunisia);,unitedarabemirates,consider,Tunisia,2013,
128.24. Consider ratifying all three Optional Protocols to the CRC (Slovakia);,unitedarabemirates,consider,Slovakia,2013,
128.25. Take further efforts towards the accession of the Optional Protocol to the CRC on the involvement of children in armed conflict (Serbia);,unitedarabemirates,consider,Serbia,2013,
128.26. Ratify the Rome Statute (France);,unitedarabemirates,consider,France,2013,
128.26..1 Ratify the Rome Statute (Ecuador);,unitedarabemirates,consider,Ecuador,2013,
128.26..2 Ratify the Rome Statute (Slovenia);,unitedarabemirates,consider,Slovenia,2013,
128.26..3 Ratify the Rome Statute (Austria);,unitedarabemirates,consider,Austria,2013,
128.27. Ratify the Rome Statute of the ICC and bring its legislation in line with the obligations of this Statute (Costa Rica);,unitedarabemirates,consider,Costa Rica,2013,
128.28. Ratify the Rome Statute of the ICC and accede to the Agreement on the Privileges and Immunities of the ICC (Estonia);,unitedarabemirates,consider,Estonia,2013,
"128.29. Ratify the Rome Statute of the ICC in its 2010 version, including the amendments on the crime of aggression, and review its national legislation in order to ensure full alignment with the Statute (Liechtenstein);",unitedarabemirates,consider,Liechtenstein,2013,
"128.30. Ratify the Rome Statute of the ICC and fully align its legislation with all obligations under the Rome Statute, including incorporating the Rome Statute definition of crimes and general principles, as well as adopting provisions enabling  cooperation with the Court (Latvia);",unitedarabemirates,consider,Latvia,2013,
128.31. Ratify the Rome Statute of the ICC and accede to the Agreement on Privileges and Immunities of the ICC (Uruguay);,unitedarabemirates,consider,Uruguay,2013,
128.31..1 (Slovakia);,unitedarabemirates,consider,Slovakia,2013,
128.32. Ratify the Convention relating to the Status of Refugees and the Convention relating to the Status of Stateless Persons (Ecuador);,unitedarabemirates,consider,Ecuador,2013,
"128.33. Withdraw the reservations to CEDAW, in particular articles 2(f), 9 and 15 paragraph 2 (Slovenia);",unitedarabemirates,consider,Slovenia,2013,
128.34. Withdraw the reservation to article 2 and 16 of CEDAW (Finland);,unitedarabemirates,consider,Finland,2013,
"128.35. Withdraw its reservation to article 16 of CEDAW and introduce legislative reforms to give women equal rights in marriage, divorce, property relations, child custody and inheritance (Uruguay);",unitedarabemirates,consider,Uruguay,2013,
128.36 Withdraw reservations to CAT (Austria);,unitedarabemirates,consider,Austria,2013,
128.37. Withdraw the unilateral declaration which seriously limits the scope of the definition of torture under CAT (Netherlands);,unitedarabemirates,consider,Netherlands,2013,
"128.38. Withdraw the declaration made upon accession, regarding article 1 of CAT (Denmark);",unitedarabemirates,consider,Denmark,2013,
128.39. Withdraw its reservations and declaration to CAT (Switzerland);,unitedarabemirates,consider,Switzerland,2013,
128.40. Consider withdrawing the reservations made to the CRC (Tunisia);,unitedarabemirates,consider,Tunisia,2013,
128.41. Create an NHRI in conformity with the Paris Principles (Republic of Korea);,unitedarabemirates,consider,South Korea,2013,
128.41..1 Put in place an NHRI in accordance with the Paris Principles (Burkina Faso);,unitedarabemirates,consider,Burkina Faso,2013,
128.41..2 Establish an independent NHRI with a solid mandate and in accordance with the Paris Principles (Côte d’Ivoire);,unitedarabemirates,consider,Cote d'Ivoire,2013,
128.41..3 Pursue the steps aimed at creating an NHRI (Algeria);,unitedarabemirates,consider,Algeria,2013,
128.41..4 Conclude the work initiated towards establishing an NHRI (Maldives);,unitedarabemirates,consider,Maldives,2013,
"128.42. Establish an NHRI, in accordance with the United Arab Emirates’ engagement in the first cycle of the UPR (Togo);",unitedarabemirates,consider,Togo,2013,
128.43. Further consider establishing an independent NHRI in accordance with the Paris Principles (Montenegro);,unitedarabemirates,consider,Montenegro,2013,
128.44. Continue consideration of the establishment of an NHRI to contribute to awareness-raising and the spread of a human rights culture in the United Arab Emirates society (Bahrain);,unitedarabemirates,consider,Bahrain,2013,
128.45. Continue its positive approach towards the establishment of an NHRI in accordance with the Paris Principles (Malaysia);,unitedarabemirates,consider,Malaysia,2013,
128.46. Accelerate the completion of the study on the possibility of establishing an NHRI in accordance with Paris Principles (Tunisia) );,unitedarabemirates,consider,Tunisia,2013,
128.47. Clarify the mandate and scope of its proposed NHRI as per the Paris Principles (Norway);,unitedarabemirates,consider,Norway,2013,
128.48. Continue to make efforts to establish the Ombudsman in compliance with the Paris Principles (Nicaragua);,unitedarabemirates,consider,Nicaragua,2013,
128.49. Strengthen the role of its national mechanisms and institutions for the promotion and protection of human rights in the country (Bhutan);,unitedarabemirates,consider,Bhutan,2013,
128.50. Give continuity to strengthening national human rights mechanisms (Nepal);,unitedarabemirates,consider,Nepal,2013,
128.51. Continue strengthening the protection of all foreign labourers through the adoption of legislation which complies with international human rights standards (Brazil);,unitedarabemirates,consider,Brazil,2013,
128.52. Continue taking the necessary measures at the legislative and procedural level to provide full protection for migrant workers in the United Arab Emirates (Egypt);,unitedarabemirates,consider,Egypt,2013,
"128.53. Continue efforts to safeguard the dignity and protect the interests of migrant workers, including through requisite institutional and legislative measures (Nepal);",unitedarabemirates,consider,Nepal,2013,
128.54. Continue to strengthen labour laws by implementing the provisions of the June 2011 ILO treaty that extends key labour protections to domestic workers (Canada);,unitedarabemirates,consider,Canada,2013,
"128.55. Continue its efforts in favour of the rights of foreign workers, in particular, by ensuring that employers properly comply with national legislation and by continuing its cooperation with countries of origin of these foreign workers (France);",unitedarabemirates,consider,France,2013,
128.56. Continue the efforts aiming at the reinforcement of the protection of the rights of foreign workers (Senegal);,unitedarabemirates,consider,Senegal,2013,
128.57. Take further measures and initiatives to implement the Strategy for the Protection of Labours (Bangladesh);,unitedarabemirates,consider,Bangladesh,2013,
128.58. Continue with efforts to provide more protection to domestic workers and improve their living conditions (Ethiopia);,unitedarabemirates,consider,Ethiopia,2013,
128.59. Bolster its practical capacity to oversee the working and living conditions of foreign workers (Cyprus);,unitedarabemirates,consider,Cyprus,2013,
128.60. Write and publish an action plan with clear milestones and timelines to ensure swift and effective implementation of legislation protecting the living and working conditions of foreign workers (United Kingdom of Great Britain and Northern Ireland);,unitedarabemirates,consider,United Kingdom,2013,
128.61. Continue the positive developments in the protection of foreign workers (Indonesia);,unitedarabemirates,consider,Indonesia,2013,
"128.62. Strongly enforce labour laws protecting employees’ rights so as to improve the living and working conditions of migrant workers, including through implementation by the Ministry of Labour of the provision for a minimum wage for all workers, as provided for by law (Ireland);",unitedarabemirates,consider,Ireland,2013,
128.63. Implement legislation to regulate the living and working conditions of domestic workers and ensure that it is compatible with the standards of the ILO Convention No. 189 (Norway);,unitedarabemirates,consider,Norway,2013,
"128.64. Enhance ongoing efforts to strengthen the protection of foreign workers, so as to ensure the continuous improvement of working and housing conditions while continuously monitoring labour law violations (Pakistan);",unitedarabemirates,consider,Pakistan,2013,
128.65. Take further steps to ensure the economic rights of migrant workers and domestic workers by implementing minimum wages and regulated working hours for all work categories (Sweden);,unitedarabemirates,consider,Sweden,2013,
"128.66. Continue making efforts to ensure that employers and sponsors fully respect the social and cultural rights of migrant workers and domestic workers, their right to housing and an adequate standard of living, and their right to education and training (Sweden);",unitedarabemirates,consider,Sweden,2013,
128.67. Ensure full implementation of a strategy on the promotion of workers’ rights and a plan of action to guarantee fair and equal wages (Thailand);,unitedarabemirates,consider,Thailand,2013,
128.68. Set up appropriate follow-up mechanisms in the area of the rights of workers (Thailand) );,unitedarabemirates,consider,Thailand,2013,
"128.69. Continue its efforts in pursuing a good-willed strategy to enhance the rights and conditions of workers including the foreign workers, hand in hand with an awareness-raising campaign for migrant workers (Turkey);",unitedarabemirates,consider,Turkey,2013,
"128.70. Address discrimination against non-citizens, particularly concerning domestic workers, granting them equal protection and rights as to its own citizens (Slovakia);",unitedarabemirates,consider,Slovakia,2013,
"128.71. Adopt and implement specific legislation on racism, racial discrimination, xenophobia and related intolerance, with particular emphasis on the protection of migrant workers and their families (Mexico);",unitedarabemirates,consider,Mexico,2013,
"128.72. Consider the adoption of specific legislation on racism, racial discrimination, xenophobia and related intolerance (Armenia);",unitedarabemirates,consider,Armenia,2013,
128.73. Solve the situation of statelessness of the different populations living in the territory by recognizing their ties and long stay in the country (Mexico);,unitedarabemirates,consider,Mexico,2013,
128.74. Continue its efforts to promote gender equality and eliminate discrimination against women and girls (Singapore);,unitedarabemirates,consider,Singapore,2013,
"128.75. Accelerate its efforts in women’s empowerment and gender equality, including through the updated National Strategy for the Advancement of Women in the United Arab Emirates, 2013-2017 (Indonesia);",unitedarabemirates,consider,Indonesia,2013,
128.76. Steadily implement the National Strategy for the Advancement of Women (Japan);,unitedarabemirates,consider,Japan,2013,
128.77. Work on renewing the National Strategy to empower women by integrating additional programmes and projects to strengthen the role of women as a main partner in the development process (Egypt);,unitedarabemirates,consider,Egypt,2013,
128.78. Continue enhancing its efforts on strengthening women’s rights through its National Strategy for the Advancement of Women 2013-2017 (Malaysia);,unitedarabemirates,consider,Malaysia,2013,
128.79. Continue putting forward effective measures for the protection and promotion of the rights of women in the country (Azerbaijan);,unitedarabemirates,consider,Azerbaijan,2013,
128.80. Take efforts in the area of promotion and protection of women’s rights so as to ensure that women are fully integrated into the development dynamics of the country (Burkina Faso);,unitedarabemirates,consider,Burkina Faso,2013,
"128.81. Ensure that women have full access to justice, obtain equal legal capacity and are treated equally in courts (Liechtenstein);",unitedarabemirates,consider,Liechtenstein,2013,
"128.82. Reform the legislation with a view to providing women with equal rights in marriage, divorce, property relations, the custody of children and inheritance (Liechtenstein);",unitedarabemirates,consider,Liechtenstein,2013,
"128.83. Continue with the necessary legislations to ensure the promotion and protection of the rights of women and their role in society, including the enhancement of their participation in the State institutions, and achieve full equality in employment opportunities (Egypt);",unitedarabemirates,consider,Egypt,2013,
"128.84. Modify the family law by eliminating discrimination between men and women, and fight effectively domestic violence (Togo);",unitedarabemirates,consider,Togo,2013,
128.85. Fully incorporate in the Constitution or other national legislation the principle of equality between men and women (Chile);,unitedarabemirates,consider,Chile,2013,
"128.86. Undertake efforts to integrate in the Constitution, or other national legislation, the principle of equality between men and women and related regulations (Ecuador);",unitedarabemirates,consider,Ecuador,2013,
"128.87. Continue to introduce amendments to its national family law to ensure equal status and rights for women, in all matters (Canada);",unitedarabemirates,consider,Canada,2013,
128.88. Continue to pay attention to promoting gender equality and eliminating discrimination against women (Sudan);,unitedarabemirates,consider,Sudan,2013,
128.89. Continue to work towards increasing the representation of women in leading and decision-making positions (Sudan);,unitedarabemirates,consider,Sudan,2013,
"128.90. Enshrine full equality between women and men in the Constitution and enact specific legislation to protect women, including foreign domestic workers from sexual and domestic violence (Austria);",unitedarabemirates,consider,Austria,2013,
"128.91. Continue its efforts to correct the discriminatory practices and institutions against women throughout society, and take active measures to  reduce social elements that could contribute to acquiescence or passivity with regard to domestic violence as demonstrated in its UPR report (Republic of Korea);",unitedarabemirates,consider,South Korea,2013,
128.92. Introduce legislation to prohibit the rights of men to physically punish their wives (Denmark);,unitedarabemirates,consider,Denmark,2013,
128.93. Ensure enhancement of the status of women in the Emirates’ society by eliminating all forms of discrimination which may persist with regard to arrangements of divorce and the ways in which domestic violence is dealt with (France);,unitedarabemirates,consider,France,2013,
128.94. Continue to enact legislations and strengthen policies which are necessary to empower women and strengthen their roles in society (India);,unitedarabemirates,consider,India,2013,
"128.95. Continue strengthening protective measures and legal rights for women and children, including by giving women equal status to men in matters of divorce, inheritance and child custody (Norway);",unitedarabemirates,consider,Norway,2013,
128.96. Continue its efforts in the field of women participation in high level positions of decision-making and in all areas of society (Angola);,unitedarabemirates,consider,Angola,2013,
"128.97. Take the necessary measures to harmonize traditional and statutory regulations, in order to further eliminate the exceptions to the principle of non-discrimination on the grounds of sex, and strengthen the protection of women, especially of female domestic workers (Spain);",unitedarabemirates,consider,Spain,2013,
"128.98. Further improve her policies and follow-up measures to foster justice, equality, tolerance as well as the full guarantee of human rights for the vulnerable groups, in particular women and foreign workers (Viet Nam);",unitedarabemirates,consider,Vietnam,2013,
128.99. Pay special attention to the health needs of women in rural areas (Libya);,unitedarabemirates,consider,Libya,2013,
128.100. Continue its ongoing efforts to further increase the attendance of girls in secondary and higher education and the participation of women in professional and political spheres (Turkey);,unitedarabemirates,consider,Turkey,2013,
"128.101. Take decisive action to promote the rights of female citizens in order to achieve legal equality between men and women in terms of marriage, divorce, inheritance and child custody (Germany);",unitedarabemirates,consider,Germany,2013,
128.102. Amend the Penal Code in order to repeal the right of a husband to punish his wife and the right of parents or custodians to punish their minor children by means of physical violence or coercion (Germany);,unitedarabemirates,consider,Germany,2013,
"128.103. Respect the right to freedom of expression and association, and make the minimum use of criminal proceedings against persons availing themselves of those rights (Belgium);",unitedarabemirates,consider,Belgium,2013,
"128.104. Ensure the full protection of the rights to freedom of expression, association, assembly, religion and belief by all United Arab Emirates residents (Austria);",unitedarabemirates,consider,Austria,2013,
"128.105. Take steps to protect human rights defenders, journalists and religious minorities from discrimination, harassment or intimidation, including the arbitrary deprivation of nationality (Austria);",unitedarabemirates,consider,Austria,2013,
128.106. Repeal the 1980 Law on publications and amend other relevant legislation to ensure it is aligned with international human rights law on the  freedom of expression (United Kingdom of Great Britain and Northern Ireland);,unitedarabemirates,consider,United Kingdom,2013,
"128.107. Continue to take steps to uphold freedom of expression by reviewing restrictive articles of its recent Cyber Crime law and consider updating the 1980 Media Law, ensuring that new legislation be aligned with article 19 of the ICCPR (Canada);",unitedarabemirates,consider,Canada,2013,
"128.108. Conduct a public consultation on the Cybercrime law to ensure that the law does not prevent free speech and expression, including religious expression (United States of America);",unitedarabemirates,consider,United States,2013,
128.109. Further develop legislation and practices in the media sector to strengthen the right to freedom of expression (Turkmenistan);,unitedarabemirates,consider,Turkmenistan,2013,
"128.110. Bring criminal legislation, in particular Articles 8 and 176 of the Criminal Code, in conformity with international standards governing freedom of expression (Belgium);",unitedarabemirates,consider,Belgium,2013,
128.111. Enhance implementation of the constitutional provisions on freedom of expression (Italy);,unitedarabemirates,consider,Italy,2013,
"128.112. Ensure legislation in the area of freedom of expression is in line with international standards, including by amending the Cyber Crime law and repealing the November 2012 Federal Legal Decree No. 5 on Cyber Crime (Ireland);",unitedarabemirates,consider,Ireland,2013,
"128.113. Encourage freedom of expression and the press, including by amending the penal code to remove all criminal penalties for alleged libel offences (Norway);",unitedarabemirates,consider,Norway,2013,
128.114. Take immediate steps to ensure that the national regulations relating to the Internet guarantee freedom of expression (Sweden);,unitedarabemirates,consider,Sweden,2013,
128.115. Release from custody any individual detained solely on the basis of peaceful expression of political views (Norway);,unitedarabemirates,consider,Norway,2013,
128.116. Adjust existing laws governing non-governmental organizations to adapt them to international human rights laws and standards (Uruguay);,unitedarabemirates,consider,Uruguay,2013,
128.117. Consider the adoption of proper reforms in order to improve the protection of freedom for human rights defenders to carry on their initiatives (Italy);,unitedarabemirates,consider,Italy,2013,
"128.118. Continue its efforts to develop a modern legal framework for media that take into consideration new social, cultural and political developments while preserving the interests of the State and society (Kuwait);",unitedarabemirates,consider,Kuwait,2013,
128.119. Allow individuals the right to associate freely and provide expeditious due process for all those accused of crimes (United States of America);,unitedarabemirates,consider,United States,2013,
"128.120. Establish a moratorium on the death penalty, as a first step towards complete abolition of this practice and accession to the Second Optional Protocol to the ICCPR (Australia);",unitedarabemirates,consider,Australia,2013,
"128.121. Establish a moratorium on executions with a view to abolishing death penalty entirely, especially with regard to juvenile offenders (Slovakia);",unitedarabemirates,consider,Slovakia,2013,
128.122. Establish immediately a moratorium on the death penalty as the first step toward its abolition (Switzerland);,unitedarabemirates,consider,Switzerland,2013,
128.123. Consider establishing a moratorium on executions of the death penalty with the aim of abolishing it (Montenegro);,unitedarabemirates,consider,Montenegro,2013,
128.123..1 Consider establishing a moratorium on executions of the death penalty with the aim of abolishing it (Chile);,unitedarabemirates,consider,Chile,2013,
128.124. Guarantee that de facto moratorium on executions will continue and consider abolishing the death penalty (France);,unitedarabemirates,consider,France,2013,
128.125. Abolish the death penalty and ensure that fair trial guarantees are properly implemented (Austria);,unitedarabemirates,consider,Austria,2013,
128.126. Abolish the death penalty and ratify the Second Optional Protocol to ICCPR (Spain);,unitedarabemirates,consider,Spain,2013,
128.127. To elaborate the possibility to eliminate corporal punishment and the death penalty (Estonia);,unitedarabemirates,consider,Estonia,2013,
128.127..1 Repeal corporal punishment and the death penalty from its penal system (Argentina);,unitedarabemirates,consider,Argentina,2013,
"128.128. In the application of the death penalty, act in accordance with the CRC (article 37), to which the United Arab Emirates is a party (Belgium);",unitedarabemirates,consider,Belgium,2013,
128.129. Respect the minimum standards for the death penalty (Belgium);,unitedarabemirates,consider,Belgium,2013,
128.130. Reduce the number of crimes where the death penalty can be imposed (Hungary);,unitedarabemirates,consider,Hungary,2013,
"128.131. Promptly and impartially investigate all allegations of torture, and prosecute those responsible for ordering, carrying out or acquiescing in torture or ill-treatment (Denmark);",unitedarabemirates,consider,Denmark,2013,
"128.132. Continue intensifying efforts to combat all cases of torture and other cruel, inhuman or degrading treatment, and launch the National Verification Mechanism that allows to bring complaints before the judiciary (Spain);",unitedarabemirates,consider,Spain,2013,
"128.133. Take legislative measures to explicitly ban corporal punishment in all settings, including the home and penal institutions, set up effective complaints mechanisms and provide training in the identification, reporting and management of cases of ill-treatment to teachers, law enforcement and health professionals (Liechtenstein);",unitedarabemirates,consider,Liechtenstein,2013,
128.134. Implement further measures to support victims of domestic violence (Australia);,unitedarabemirates,consider,Australia,2013,
"128.135. Protect the human rights of all individuals, including LGBT individuals, and take appropriate steps to help ensure that protection is provided to the victim and perpetrators are identified and prosecuted (United States of America);",unitedarabemirates,consider,United States,2013,
128.136. Repeal the criminalization of sexual relations between persons of the same sex (Argentina);,unitedarabemirates,consider,Argentina,2013,
128.137. Continue its efforts to increase international cooperation in order to benefit from other experiences and best practices in the field of combating trafficking in persons (State of Palestine);,unitedarabemirates,consider,Palestine,2013,
128.138. Consider amending Law No. 51 (2006) on combatting the crime of human trafficking (Mauritania);,unitedarabemirates,consider,Mauritania,2013,
128.139. Step up efforts in amending some provisions of Federal Law 51 of 2006 on combating human trafficking to better align it with the Palermo Protocol (Philippines);,unitedarabemirates,consider,Philippines,2013,
128.140. Continue the good work in addressing the phenomenon of human trafficking (Greece);,unitedarabemirates,consider,Greece,2013,
"128.141. Further step up its national and international efforts to prevent and eradicate human trafficking, including effective protection for the victims of trafficking (Belarus);",unitedarabemirates,consider,Belarus,2013,
"128.142. Fully implement the recently adopted legislation and strategy on combating trafficking in persons to ensure effective provision of assistance, rehabilitation and reintegration for victims of trafficking, particularly women and children, and the bringing of perpetrators to justice (Thailand);",unitedarabemirates,consider,Thailand,2013,
128.143. Continue to strengthen its national institutions to combat human trafficking (Singapore);,unitedarabemirates,consider,Singapore,2013,
128.144. Further continue the existing cooperation with United Nations human rights mechanisms (Azerbaijan);,unitedarabemirates,consider,Azerbaijan,2013,
128.144..1 continue intensifying its cooperation with the UN human rights mechanisms (State of Palestine);,unitedarabemirates,consider,Palestine,2013,
"128.145. Strengthen its cooperation with the UN human rights mechanisms, in particular the special procedures mandate holders (Côte d’Ivoire);",unitedarabemirates,consider,Cote d'Ivoire,2013,
128.146. Cooperate with the Special Procedures and accept requests currently pending by the Special Rapporteurs to carry out country visits (Belgium);,unitedarabemirates,consider,Belgium,2013,
128.147. Extend an open-ended invitation to all Special Procedures of the Human Rights Council (Guatemala);,unitedarabemirates,consider,Guatemala,2013,
128.147..1 Extend an open invitation to special procedures (Netherlands);,unitedarabemirates,consider,Netherlands,2013,
128.148. Consider extending a standing invitation to all the special procedures of the Human Rights Council (Latvia);,unitedarabemirates,consider,Latvia,2013,
128.149. Extend an open invitation to the Special Rapporteur on Torture to visit the country (Costa Rica);,unitedarabemirates,consider,Costa Rica,2013,
128.150. Consider positively inviting the Special Rapporteur on the promotion and protection of human rights while countering terrorism (Mexico);,unitedarabemirates,consider,Mexico,2013,
128.151. Enhance technical cooperation with OHCHR (Morocco);,unitedarabemirates,consider,Morocco,2013,
128.151..1 Strengthens technical cooperation with the Office of the High Commissioner for Human Rights in various relevant fields (State of Palestine);,unitedarabemirates,consider,Palestine,2013,
"128.152. Organise regional and international conferences in cooperation with international and regional human rights organisations in order to exchange views, best practices and experiences in strengthening a human rights culture (Morocco);",unitedarabemirates,consider,Morocco,2013,
128.153. Continue to support the UN human rights funds (Jordan);,unitedarabemirates,consider,Jordan,2013,
128.154. Make additional efforts to improve reporting to the Human Rights Treaty Bodies under the treaties to which the United Arab Emirates are party (Algeria);,unitedarabemirates,consider,Algeria,2013,
128.155. Achieve exemplary harmony by aligning national legislations with international treaties and protocols that it has ratified (Bahrain);,unitedarabemirates,consider,Bahrain,2013,
128.156. Continue its ongoing review of national laws to ensure that they are in line with its international human rights law obligations (Turkmenistan);,unitedarabemirates,consider,Turkmenistan,2013,
128.157. Cooperate with the United Nations and other international and regional mechanisms in order to ensure that the legal and administrative measures taken to combat terrorism respect the enjoyment of human rights and fundamental freedoms (Mexico);,unitedarabemirates,consider,Mexico,2013,
128.158. Further pursue its efforts to promote sustainable economic and social development and further strengthen social security so that its people can enjoy all human rights (China);,unitedarabemirates,consider,China,2013,
"128.159. Pursue initiatives aimed at reinforcing the provision of economic, social and cultural rights with a view to promoting sustainable development and transition to a green economy (Maldives);",unitedarabemirates,consider,Maldives,2013,
"128.160. Continue to place importance on secure economic development, including through infrastructure development in rural areas, in order to ensure that people living in these areas fully enjoy their economic and social rights (Sri Lanka);",unitedarabemirates,consider,Sri Lanka,2013,
128.161. Continue its good momentum in its initiative to improve the quality of human life through its strive towards a green economy (Brunei Darussalam);,unitedarabemirates,consider,Brunei,2013,
128.162. Continue the implementation of measures adopted in the field of development and continue to place particular importance on strengthening the health care system in the country (Cuba);,unitedarabemirates,consider,Cuba,2013,
128.163. Continue to intensify its efforts to consolidate the progress achieved in the area of health (Venezuela (Bolivarian Republic of));,unitedarabemirates,consider,Venezuela,2013,
128.164. Strengthen the efforts of the Supreme Council for Mothers and Children and provide sufficient resources in order to coordinate the State policy in the area of the promotion of children’s rights (Djibouti);,unitedarabemirates,consider,Djibouti,2013,
"128.165. Continue efforts towards achieving a system that provides better protection for children, as well as the promotion and protection of the rights of women (Lebanon);",unitedarabemirates,consider,Lebanon,2013,
128.166. Adopt the Children’s Rights Bill (Serbia);,unitedarabemirates,consider,Serbia,2013,
"128.167. Finalise the adoption of the law on the protection of the rights of the child, which has been recently announced (Djibouti);",unitedarabemirates,consider,Djibouti,2013,
"128.168. Continue to support initiatives, programmes and funds aiming at supporting youth projects in order to enhance the enjoyment of economic rights and provide job opportunities (Afghanistan);",unitedarabemirates,consider,Afghanistan,2013,
128.169. Further strengthen its role as an international centre for higher education (Azerbaijan);,unitedarabemirates,consider,Azerbaijan,2013,
"128.170. Continue its efforts in the area of the right to education, and in allocating the necessary resources to promote this right and improve the quality of education (Qatar);",unitedarabemirates,consider,Qatar,2013,
128.171. Consider the adoption of a national strategy to enhance the promotion and protection of human rights of the elderly (Iraq);,unitedarabemirates,consider,Iraq,2013,
128.172. Work towards supporting civil society efforts in promoting human rights by allocating the necessary resources required to achieve its activities in disseminating awareness of human rights principles (Oman);,unitedarabemirates,consider,Oman,2013,
"128.173. Continue implementing the political empowerment programme launched in 2006 in promoting awareness and education in human rights, and ensure greater participation in accordance with best practices and standards in this field (Libya);",unitedarabemirates,consider,Libya,2013,
128.174. Launch media programmes to raise awareness on human rights (Oman);,unitedarabemirates,consider,Oman,2013,
128.175. Continue to intensify cooperation with civil society organisations in order to debate on human rights issues and coordinate their follow-up and implementation on the ground (Pakistan);,unitedarabemirates,consider,Pakistan,2013,
"128.176. Formulate human rights training programmes to spread awareness among the civil service, particularly law enforcement officials and members of the judiciary (Qatar);",unitedarabemirates,consider,Qatar,2013,
128.177. Continue with the legal and legislative reforms at the national level to strengthen and protect human rights in accordance with international standards and in harmony with the cultural values of the people of the United Arab Emirates (Saudi Arabia);,unitedarabemirates,consider,Saudi Arabia,2013,
128.178. Continue efforts to spread the culture of human rights through educational curriculums and the media (Saudi Arabia);,unitedarabemirates,consider,Saudi Arabia,2013,
128.179. Continue making contribution by providing support to developing countries in order to improve the enjoyment of human rights in these countries (Afghanistan);,unitedarabemirates,consider,Afghanistan,2013,
128.180. Continue its efforts to respond positively to requests to restore stolen assets to their rightful owners and to cooperate in the extradition of those involved in human rights violations and corruption cases (Tunisia);,unitedarabemirates,consider,Tunisia,2013,
133.1. Continue the legal and legislative reforms (Saudi Arabia);,uzbekistan,support,Saudi Arabia,2013,
133.2. Adopt relevant legislative acts and put forward monitoring mechanisms to ensure their effective implementation (Saudi Arabia);,uzbekistan,support,Saudi Arabia,2013,
133.3. Continue the legal reforms and improve public freedoms and human rights (Mauritania);,uzbekistan,support,Mauritania,2013,
133.4. Improve domestic mechanisms for the implementation of international human rights obligations (Russian Federation);,uzbekistan,support,Russia,2013,
133.5. Continue the efforts to strengthen the national legal framework for human rights (Morocco);,uzbekistan,support,Morocco,2013,
133.6. Take steps to fully implement the ratified international documents (Kazakhstan);,uzbekistan,support,Kazakhstan,2013,
133.7. Concentrate on the implementation of international human rights instruments that have been ratified by the country (Afghanistan);,uzbekistan,support,Afghanistan,2013,
133.8. Continue to work towards overcoming the challenges identified in paragraph 167 of its national report that affect the quality of implementation of the provisions of international human rights agreements (Nigeria);,uzbekistan,support,Nigeria,2013,
133.9. Consider further strengthening of the national human rights institution (Kenya);,uzbekistan,support,Kenya,2013,
133.10. Upgrade its existing national human rights monitoring mechanisms into a national human rights institution that meets the Paris Principles (Egypt);,uzbekistan,support,Egypt,2013,
"133.11. Further strengthen national human rights institutions and mechanisms, especially on capacity-building for law enforcement and judicial systems in the fields of child labour, trafficking women and organized crimes (Viet Nam);",uzbekistan,support,Vietnam,2013,
133.12. Continue to promote the completion of drafting the national human rights action plan (China);,uzbekistan,support,China,2013,
133.13. Continue the efforts aimed at adopting a national programme and plan of action in the field of human rights (Algeria);,uzbekistan,support,Algeria,2013,
133.14. Provide adequate resources for the full implementation of the several national action plans on human rights promotion and protection (Philippines);,uzbekistan,support,Philippines,2013,
133.15. Continue to proceed with the adoption of the National Action Programme in the field of human rights in accordance with the provisions of the Vienna Declaration and Programme of Action on Human Rights (State of Palestine);,uzbekistan,support,Palestine,2013,
133.16. Continue its efforts in the field of human rights education and training (Egypt);,uzbekistan,support,Egypt,2013,
"133.17. Pay special attention to education and training in the field of human rights, in particular for members of the law enforcement and judiciary bodies (Russian Federation);",uzbekistan,support,Russia,2013,
"133.18. Promote the culture of human rights through awareness-raising and education, in particular through training programmes for the benefit of law enforcement (Morocco);",uzbekistan,support,Morocco,2013,
"133.19. Continue with training for civil servants, those in courts, forces of law and order, on human rights, as well as with empowering the population with these rights (Ecuador);",uzbekistan,support,Ecuador,2013,
133.20. Continue the policy of national action plans in several areas to implement treaty body recommendations and those from the Universal Periodic Review mechanism (Cameroon);,uzbekistan,support,Cameroon,2013,
133.21. Continue constructive cooperation with universal mechanisms for the promotion and protection of human rights (Russian Federation);,uzbekistan,support,Russia,2013,
