To,To-Rgrp,To-Org,Text,From,From-Rgrp,From-Org,Response,Action,Issue,Session
Maldives,Asia,"OIC, Commonwealth",The Maldives partially accepts this [100.60]  recommendation. The Maldives is committed to taking a wide-range of actions to eliminate violence against women.,Maldives,Asia,"OIC, Commonwealth",Voluntary Pledge,4,Women's rights,9
Maldives,Asia,"OIC, Commonwealth","The Maldives rejects this [100.6] recommendation. Notwithstanding, the Maldives is committed to maintaining a moratorium on the death penalty as its recent vote at the UN General Assembly demonstrates.",Maldives,Asia,"OIC, Commonwealth",Voluntary Pledge,2,Death penalty,9
Maldives,Asia,"OIC, Commonwealth",The Maldives takes note of this [100.56] recommendation. The Maldives is committed to maintaining a moratorium on the death penalty as its recent vote at the UN General Assembly demonstrates.,Maldives,Asia,"OIC, Commonwealth",Voluntary Pledge,2,Death penalty,9
Mali,Africa,"AU, OIC, OIF",Adoption of the draft Personal and Family Code and the bill on abolition of the death penalty,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,Death penalty,2
Mali,Africa,"AU, OIC, OIF",Continuation and strengthening of measures aimed at promoting equality between men and women,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Women's rights,2
Mali,Africa,"AU, OIC, OIF","Continue to discharge its obligations to submit, under the international legal instruments to which it was a party, initial and periodic reports to the respective treaty-monitoring bodies and to implement the recommendations of those bodies",Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,2,Treaty bodies,2
Mali,Africa,"AU, OIC, OIF",Cooperate fully with the procedures and mechanisms of the Human Rights Council,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,"Special procedures,UPR process",2
Mali,Africa,"AU, OIC, OIF","Encourage States that had not yet done so to become parties to the major human rights instruments and, accordingly, to comply with their obligations thereunder",Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,International instruments,2
Mali,Africa,"AU, OIC, OIF",Establishment of compulsory health insurance and a medical care fund,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,Right to health,2
Mali,Africa,"AU, OIC, OIF","Establishment of juvenile courts and specialized detention, re-education and rehabilitation centres for women and children in the country's eight regions",Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,"Detention,Justice,Rights of the Child,Women's rights",2
Mali,Africa,"AU, OIC, OIF","Initiation, in 2007, of a review process in Mali within the framework of the New Partnership for Africa's Development (NEPAD) African Peer Review Mechanism",Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,Other,2
Mali,Africa,"AU, OIC, OIF",Mali pledged to give thorough consideration to all requests for visits addressed by the special procedures,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,3,Special procedures,2
Mali,Africa,"AU, OIC, OIF",Promote human rights education,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Human rights education and training,2
Mali,Africa,"AU, OIC, OIF",Promote the development of human rights norms,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,General,2
Mali,Africa,"AU, OIC, OIF",Provision of support for the implementation of the Ten-Year Justice Development Programme (PRODEJ) and other programmes for the promotion and protection of human rights,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Justice,2
Mali,Africa,"AU, OIC, OIF","Stepping up action to eliminate discrimination against women, violence against women and the practice of female genital mutilation",Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,"Rights of the Child,Torture and other CID treatment,Women's rights",2
Mali,Africa,"AU, OIC, OIF","Strengthen democracy, good governance, the rule of law and human rights through bilateral and multilateral cooperation, particularly through the United Nations",Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Justice,2
Mali,Africa,"AU, OIC, OIF",Strengthening institutional support for the National Human Rights Commission and applying for its accreditation by the International Coordinating Committee of National Human Rights Institutions,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,NHRI,2
Mali,Africa,"AU, OIC, OIF",Stress cooperation and constructive dialogue between members and non-members of the Human Rights Council with a view to enhancing the effective execution of the Council's mandate,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Other,2
Mali,Africa,"AU, OIC, OIF",Support the active participation of non-governmental organizations and other civil society representatives in the work of the Council,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Civil society,2
Mali,Africa,"AU, OIC, OIF",Action plan for implementation covering both cycles of the universal periodic review as well as other mechanisms,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,UPR process,15
Mali,Africa,"AU, OIC, OIF",National human rights institution/civil society involvement in follow-up and implementation,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,"Civil society,NHRI,UPR process",15
Mali,Africa,"AU, OIC, OIF",Submission of the outcome document and the action plan to parliament,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,UPR process,15
Mali,Africa,"AU, OIC, OIF",Midterm report,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,UPR process,15
Mali,Africa,"AU, OIC, OIF",To provide training for members of the Interministerial Support Committee for the Preparation of Reports,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,"Treaty bodies,UPR process",15
Mali,Africa,"AU, OIC, OIF",To increase the financial and material resources allocated to the Interministerial Support Committee,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,"Treaty bodies,UPR process",15
Mali,Africa,"AU, OIC, OIF",To build capacity for the development of a communications and awarenessraising strategy that will engender a change of behaviour,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Human rights education and training,15
Mali,Africa,"AU, OIC, OIF",To formulate strategies and intensify campaigns to raise awareness among community leaders,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,Human rights education and training,15
Mali,Africa,"AU, OIC, OIF",To facilitate women's access to credit and land,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,"Right to land,Women's rights",15
Mali,Africa,"AU, OIC, OIF",To reinforce affirmative action measures to facilitate women's access to employment,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Women's rights,15
Mali,Africa,"AU, OIC, OIF",To continue to implement the national strategy aimed at encouraging women to stand for elective and appointive positions in the public sector,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,2,Women's rights,15
Mali,Africa,"AU, OIC, OIF",To continue efforts to sensitize actors to the need to respect women's rights,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,2,Women's rights,15
Mali,Africa,"AU, OIC, OIF",Workshop to determine how the gender perspective should be incorporated into the action plan for implementation of the universal periodic review recommendations,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,"UPR process,Women's rights",15
Mali,Africa,"AU, OIC, OIF","To draw up a table showing the concordance between national legislation and international human rights instruments, particularly the Convention on the Elimination of Discrimination against Women and the Convention on the Rights of the Child",Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,"International instruments,Rights of the Child,Women's rights",15
Mali,Africa,"AU, OIC, OIF",To improve logistical and financial resources,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Other,15
Mali,Africa,"AU, OIC, OIF",To strengthen the institutional and normative framework,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,General,15
Mali,Africa,"AU, OIC, OIF",To provide training for prison guards and social workers,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,Detention,15
Mali,Africa,"AU, OIC, OIF",To review the rules and regulations of the Supreme Council of the Judiciary with a view to reducing the executive branch's influence over the judiciary,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,3,Justice,15
Mali,Africa,"AU, OIC, OIF",To improve the material working and living conditions of judges,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Justice,15
Mali,Africa,"AU, OIC, OIF",To continue to implement the Ten-Year Justice Development Programme (PRODEJ) operating plan for 2010-2014,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,2,Justice,15
Mali,Africa,"AU, OIC, OIF",To draw up a national action plan for the implementation of recommendations resulting from national consultations on corruption and financial crime (2009-2013),Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,5,"Corruption,National plan of action",15
Mali,Africa,"AU, OIC, OIF",Mali is ready to consider the recommendations made by the International Coordinating Committee of National Human Rights Institutions with a view to obtaining A status accreditation,Mali,Africa,"AU, OIC, OIF",Voluntary Pledge,3,NHRI,15
Malta,WEOG,"EU, Commonwealth","Through the ratification of this Convention, [Convention on the Protection of Children Against Sexual Exploitation and Sexual Abuse] Malta pledged to enhance its efforts in combating sexual violence against children.",Malta,WEOG,"EU, Commonwealth",Voluntary Pledge,4,"International instruments,Rights of the Child,Trafficking",17
Malta,WEOG,"EU, Commonwealth",The delegation stated that the new Government was fully committed to the protection of the rights of LGBTI persons.,Malta,WEOG,"EU, Commonwealth",Voluntary Pledge,4,Sexual Orientation and Gender Identity,17
Malta,WEOG,"EU, Commonwealth","The delegation indicated the Government's commitment to the promotion of sexual and reproductive health. That included the protection of the right of women to have control over and decide freely and responsibly on matters related to their sexuality, the timing and number of children, free of coercion, discrimination and violence.",Malta,WEOG,"EU, Commonwealth",Voluntary Pledge,4,"Right to health,Women's rights",17
Malta,WEOG,"EU, Commonwealth",Government is steadfastly committed to eliminate all socially or culturally constructed barriers for persons with disabilities through the Equal Opportunities (Persons with Disability) Act 2000.,Malta,WEOG,"EU, Commonwealth",Voluntary Pledge,5,Disabilities,17
Marshall Islands,Asia,PIF,"It is the constitutional mandate of the Attorney-General's Office to provide legal advice and service to the Government. Also provided under the Constitution is the Government's recognition of the right of the people to legal services, and is obliged to take every step reasonable and necessary to provide said services. Consequently, for indigent people who cannot afford legal representation, free legal access is provided by the Public Defender's Office and the Micronesian Legal Services Office.",Marshall Islands,Asia,PIF,Voluntary Pledge,1,Justice,9
Marshall Islands,Asia,PIF,"The Education Act states that the Nitijela declares and recognizes the right of the people to education and the Government's obligation to take every step reasonable and necessary to provide this service as per the Constitution. The compulsory ages of school attendance is 4-18 years old. It is the Government's policy that the goal of its  educational system is to foster self-reliance. In addition to free education, transportation and meals are also provided by the Government. 44. In renegotiating the Compact of Free Association with the United States, the RMI Government had maintained that one of its priority areas was education. Since the amended Compact came into effect, the Government has built approximately 200 newly constructed and repaired classrooms throughout the country utilizing Compact public infrastructure funding.",Marshall Islands,Asia,PIF,Voluntary Pledge,1,Right to education,9
Marshall Islands,Asia,PIF,The RMI Government is committed to maintaining this practice [involvement of civil society in UPR-related activities] during the follow-up process.,Marshall Islands,Asia,PIF,Voluntary Pledge,2,"Civil society,UPR process",9
Marshall Islands,Asia,PIF,"The RMI is a party to the Convention on the Rights of the Child (CRC) and the Convention on the Elimination of all Forms of Discrimination Against Women (CEDAW). The Women in Development Office and the Child Rights Office have been set up under the Ministry of Internal Affairs to implement the provisions of both conventions and ensure the fulfillment of RMI's obligation. The RMI submitted its initial country report as well as its 2nd Periodic Report to the UN Committee on the Rights of the Child, but has yet to do so with respect to CEDAW. Although the RMI has ratified only 2 of the core human rights conventions, it is envisaged that the RMI will be in a better position to ratify other conventions. The fact of the matter is, however, that due to capacity and resource constraints, full implementation of the 2 human rights conventions ratified thus far has been difficult already. In the same token, it should be noted that where the construction of a written law is open to more than one interpretation, an interpretation which is consistent with the RMI's international obligations will be preferred. The goal to ratify other human rights conventions remains nevertheless.",Marshall Islands,Asia,PIF,Voluntary Pledge,5,"International instruments,Rights of the Child,Treaty bodies,Women's rights",9
Marshall Islands,Asia,PIF,The RMI is committed to abiding by the principles of the main human rights treaties and in continuing efforts in ratifying or acceding to the said treaties.,Marshall Islands,Asia,PIF,Voluntary Pledge,4,International instruments,9
Marshall Islands,Asia,PIF,The RMI is committed to addressing domestic violence and other issues affecting women.,Marshall Islands,Asia,PIF,Voluntary Pledge,4,Women's rights,9
Marshall Islands,Asia,PIF,The RMI is committed to developing socio-economic strategies and plans.,Marshall Islands,Asia,PIF,Voluntary Pledge,4,Development,9
Marshall Islands,Asia,PIF,"The RMI is committed to fulfilling its human rights obligations under the CRC and CEDAW and continuing to adhere to the Universal Declaration on Human Rights as well as the United Nations Charter. Due to capacity and resources issues, the RMI has yet to ratify the other core human rights conventions, but is considering doing so.",Marshall Islands,Asia,PIF,Voluntary Pledge,4,"International instruments,Rights of the Child,Women's rights",9
Marshall Islands,Asia,PIF,The RMI is committed to properly implementing children's rights and improving the situation of children at the national level.,Marshall Islands,Asia,PIF,Voluntary Pledge,4,Rights of the Child,9
Marshall Islands,Asia,PIF,"Under the Constitution, the Government recognizes the right of the people to health services, and its obligation to take every step reasonable and necessary to provide said services with the health care system including 2 hospitals in the urban centers and 58 health centers in the outer islands. The Government therefore provides free medical services to its people. Where these services cannot be provided, there are referral programs for patients to Honolulu, Philippines, and Taiwan. In renegotiating the Compact of Free Association with the United States, the RMI Government had maintained that one of its priority areas was health. From the Fiscal Year 2004 through 2009, one (1) new Health Center was constructed including five (5) maintenance projects for 46 outer island dispensaries using Compact public infrastructure funding. Planning already initiated for a new hospital in Majuro, and the hospital redevelopment project for the new hospital aims for ground breaking in early 2011. ",Marshall Islands,Asia,PIF,Voluntary Pledge,1,Right to health,9
Marshall Islands,Asia,PIF,"While the RMI does have offices established to oversee the fulfillment of RMI's obligations to the CRC and CEDAW, there is no body or office specifically established to comprehensively address human rights. It is hoped, however, that with technical and financial assistance from the international community, such a national human rights institution will be established, or, alternatively, the establishment of a regional human rights office. Such an office would enhance RMI's public awareness and training efforts with respect to human rights. Until such an office is realized, the Government and Non-Governmental Organizations have conducted various awareness programs on human rights, but only on specific thematic areas such as health, youth, and women issues. Despite being limited, it is important that these programs continue to assure awareness of at least these issues. For the consultations on this Report, although people were aware of their rights, they did not fully understand what those were and role the Government played in ensuring the protection and promotion of those rights. More to the point, there is more awareness on land rights than other rights.",Marshall Islands,Asia,PIF,Voluntary Pledge,5,"Civil society,Human rights education and training,International instruments,NHRI,Right to land,Technical assistance and cooperation",9
Mauritania,Africa,"AU, OIC, AL, OIF","Finally, the Government of the Islamic Republic of Mauritania takes this opportunity to reiterate its commitment to the ideals and principles enshrined in the international legal instruments to which it is a party and its determination to contribute, as a member of the Human Rights Council, to efforts to promote and protect human rights internationally and in Arab and African countries.",Mauritania,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,1,International instruments,9
Mauritania,Africa,"AU, OIC, AL, OIF","Pursuant to the commitments it made in the declaration supporting its candidacy for the Human Rights Council, Mauritania has pledged to work for the promotion and protection of human rights internationally, in conjunction with the Arab and African countries, and nationally.",Mauritania,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,4,General,9
Mauritius,Africa,"AU, OIF, Commonwealth","As regards participation of women in the national decision-making process, Mauritius is committed to the decision taken by SADC to increase women's participation in politics and decision-making by 30%.",Mauritius,Africa,"AU, OIF, Commonwealth",Voluntary Pledge,4,Women's rights,17
Mauritius,Africa,"AU, OIF, Commonwealth",Mauritius then stated that it is committed to the protection of children from any form of abuse and exploitation and that a National Child Protection Strategy has been initiated in this regard.,Mauritius,Africa,"AU, OIF, Commonwealth",Voluntary Pledge,4,Rights of the Child,17
Mexico,GRULAC,"OAS, OEI, ACS","In order to strengthen the rule of law with security and justice institutions capable of effectively protecting human rights, and to overcome social inequalities, Mexico commits to adopt the necessary measures to address the recommendations of the Universal Periodic Review in the framework of the National Programme on Human Rights 2008-2012. Mexico will also work in the framework of the Agreement with the Office of the High Commissioner for Human Rights in Mexico in order to foster the implementation of the recommendations.",Mexico,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,4,"Technical assistance and cooperation,UPR process",4
Mexico,GRULAC,"OAS, OEI, ACS","Mexico will follow up on the recommendations with the full participation of civil society and autonomous human rights institutions, through the Commission for Government Policy on Human Rights.",Mexico,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,4,Civil society,4
Mexico,GRULAC,"OAS, OEI, ACS",The Mexican State is irrevocably committed to creating the necessary conditions for the fulfilment of its obligation to the international community to uphold the right to have access to justice.,Mexico,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,4,Justice,17
Mexico,GRULAC,"OAS, OEI, ACS","Mexico is committed to restricting the use of preventive custody to only very exceptional cases as a precautionary measure to protect the higher interest of life, to safeguard the integrity of persons, to protect legal rights or to prevent suspects from evading justice.",Mexico,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,5,Detention,17
Mexico,GRULAC,"OAS, OEI, ACS","Mexico is committed to strengthening the international human rights system and the UPR as part of its foreign policy, and that the President had recently reiterated its commitment with the UPR recommendations",Mexico,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,4,UPR process,17
Micronesia,Asia,PIF,"The Federated States of Micronesia made the following voluntary pledges: (a) Ratify and accede to the two Protocols to the Convention on the Rights of the Child, (b) Sign and ratify the Convention on the Rights of Persons with Disabilities, (c) Ratify and accede to the Protocol to Prevent, Suppress and Punish Trafficking in Persons, Especially Women and Children, supplementing the United Nations Convention against Transnational Organized Crime, (d) Ratify and accede to the Convention against Torture and Other Cruel, Inhuman or Degrading Treatment or Punishment.",Micronesia,Asia,PIF,Voluntary Pledge,5,International instruments,9
Monaco,WEOG,OIF,Monaco reiterated its commitment to reach its objectives regarding public aid devoted to the most vulnerable persons in the poorest countries.,Monaco,WEOG,OIF,Voluntary Pledge,5,Development,5
Mongolia,Asia,,"Mongolia will actively participate in the UPR process and devote its full effort in implementing proposals and recommendations of the Human Rights Council. In order to promote and protect human rights and freedoms globally, Mongolia shall engage itself in close cooperation with other countries, UN and its specialized agencies, and NGOs.",Mongolia,Asia,,Voluntary Pledge,5,"Civil society,UPR process",9
Mongolia,Asia,,"Regarding to the issue of timely reporting to the United Nations treaty bodies, the delegation stressed the Government's strong commitment to improving the quality of its reports to them.",Mongolia,Asia,,Voluntary Pledge,4,Treaty bodies,9
Montenegro,EEG,,"Montenegro committed itself to making an active contribution to universal fight for human rights: working with other members and stakeholders on further development of the Human Rights Council, and the mechanisms of the Universal Periodical Review, actively promoting and protecting human rights through implementation of norms on human rights and by providing adequate response to any violation of these rights, working within the Human Rights Council to enable rapid reaction in case of crisis, finding new ways to promote effective coordination and engagement of the United Nations system in the area of human rights, strengthening cooperation between member-states, United Nations agencies, and other international and regional organizations, national institutions for protection of human rights and civil society, supporting and promoting international cooperation and dialogue in order to improve numerous programs on human rights, gender equality, protection of children, democracy, good governance, and the rule of law.",Montenegro,EEG,,Voluntary Pledge,4,General,3
Montenegro,EEG,,Montenegro expressed its willingness to protect media freedoms and commitment to investigating fully all the cases of attacks on journalists.,Montenegro,EEG,,Voluntary Pledge,4,Freedom of the press,3
Montenegro,EEG,,"The Government confirmed its commitment to the Council by deciding to appoint the special representative of the Ministry of Foreign Affairs, the Ambassador, on the Council",Montenegro,EEG,,Voluntary Pledge,5,Other,15
Montenegro,EEG,,Montenegro is strongly committed to resolving the status of DPs and IDPs and to improving their situation. ,Montenegro,EEG,,Voluntary Pledge,4,Internally displaced persons,15
Montenegro,EEG,,Montenegro reiterated its commitment to implementing the 121 accepted recommendations and their inclusion in the action plan on human rights.,Montenegro,EEG,,Voluntary Pledge,5,UPR process,15
Montenegro,EEG,,Montenegro thanked all delegations for the recommendations made and committed to monitoring their implementation,Montenegro,EEG,,Voluntary Pledge,4,UPR process,15
Morocco,Africa,"OIC, AL, OIF","The Kingdom of Morocco takes this opportunity to reiterate its pledges to ensure greater recognition and protection of human rights, thereby enhancing the promotion of human rights within the country, and undertakes to continue and intensify its frank and constructive dialogue at the international level, inter alia with the United Nations human rights bodies.",Morocco,Africa,"OIC, AL, OIF",Voluntary Pledge,4,Treaty bodies,1
Morocco,Africa,"OIC, AL, OIF","The establishment of the human rights governance, promotion and protection institutions provided for in the Constitution.",Morocco,Africa,"OIC, AL, OIF",Voluntary Pledge,5,NHRI,13
Morocco,Africa,"OIC, AL, OIF","The introduction of the National Action Plan for Democracy and Human Rights, targeting four priority areas: Governance and democracy, the promotion of economic, social, cultural and environmental rights, the promotion of the rights of specific groups (children, persons with disabilities, older persons and refugees) and the strengthening of the legal and institutional framework for the promotion and protection of human rights",Morocco,Africa,"OIC, AL, OIF",Voluntary Pledge,5,"Asylum-seekers - refugees,Disabilities,ESC rights - general,National plan of action,Rights of the Child",13
Morocco,Africa,"OIC, AL, OIF",Morocco informed the Working Group of its plan to submit a progressive report in two years in which it will mention the level of progress in the implementation of recommendations it accepted.,Morocco,Africa,"OIC, AL, OIF",Voluntary Pledge,5,UPR process,13
Mozambique,Africa,"AU, OIC, Commonwealth","In this context, the key priorities are summarized in this report and there is maintained the commitment to lead efforts for accession and ratification of some key instruments that the country has not acceded, and to submit regular reports to the bodies of United Nations Treaty.",Mozambique,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,5,"International instruments,Treaty bodies",10
Mozambique,Africa,"AU, OIC, Commonwealth",It also commits to strengthen the capacities of institutions aimed at promotion and protection of human rights (National Commission on Human Rights and Ombudsman).,Mozambique,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,4,NHRI,10
Mozambique,Africa,"AU, OIC, Commonwealth","Mozambique also renews its commitment and desire to improve the mechanisms for the electoral participation of citizens and political parties, spreading knowledge of human rights in general, which are the basis of its constitution, through the strengthening of state institutions and encouraging the participation of civil society (NGOs, media, etc), as a means of promoting and protecting human rights ",Mozambique,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,4,"Civil society,Elections,Freedom of the press",10
Mozambique,Africa,"AU, OIC, Commonwealth",Mozambique reaffirms its commitment to ensure a full realization of all human rights and principles enshrined in the light of its Constitutional Charter and other legal devices that do not contradict it.,Mozambique,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,4,General,10
Namibia,Africa,"AU, Commonwealth",Namibia commits herself to promote peace and international cooperation.,Namibia,Africa,"AU, Commonwealth",Voluntary Pledge,4,Other,10
Namibia,Africa,"AU, Commonwealth",Namibia remained committed to implementing the recommendations that enjoyed its support during the first cycle of the UPR.,Namibia,Africa,"AU, Commonwealth",Voluntary Pledge,5,UPR process,10
Namibia,Africa,"AU, Commonwealth",Namibia remains committed to enhancing efforts towards the promotion and protection of human rights in order to improve the quality of life for the Namibian people.,Namibia,Africa,"AU, Commonwealth",Voluntary Pledge,4,General,10
Namibia,Africa,"AU, Commonwealth",Namibia remains committed to implementing the recommendations that enjoyed her support during the first cycle of the UPR and to participating in the second cycle of the UPR in an open and constructive manner.,Namibia,Africa,"AU, Commonwealth",Voluntary Pledge,5,UPR process,10
Namibia,Africa,"AU, Commonwealth",Namibia shall continue to build the Namibian society in a spirit of harmony and national reconciliation.,Namibia,Africa,"AU, Commonwealth",Voluntary Pledge,2,Justice,10
Namibia,Africa,"AU, Commonwealth","Namibia shall continue to engage constructively in the deliberations of the Human Rights Council, its subsidiary bodies and mechanisms.",Namibia,Africa,"AU, Commonwealth",Voluntary Pledge,2,"Special procedures,UPR process",10
Nepal,Asia,,"In order to address the problems and constraints, the GON has identified various activities as key national priorities and commitments, particularly: institutionalizing the rule of law, bringing the on-going peace process to a meaningful conclusion, framing a new constitution, carrying out a democratic, federal, inclusive and progressive state restructuring, rehabilitation and integration of Maoist combatants, achieving wider economic growth to expedite the process of socio-economic transformation, and balanced and inclusive development, making necessary legal reforms and effective implementation of relevant laws, effective implementation of human rights action plan, and other national action plans, including on CEDAW and on the rights of PWDs, formulation and implementation of action plan on the ILO Convention 169, institutional strengthening of national human rights institutions, support for judicial reforms and law enforcement agencies. Similarly, capacity building on treaty body reporting, carrying out further measures to end impunity in any form, providing transitional justice, ending caste-based discrimination in all forms, effective implementation of ICERD, ending GBV, national monitoring of status of implementation of human rights treaty obligations, improvement in prisons and detention facilities, and enhanced human rights education to law enforcement agencies, armed and police forces are also the key priorities and commitments. Commitments also include continued constructive engagement with UN, human rights mechanisms and international community and close collaboration with the civil society.",Nepal,Asia,,Voluntary Pledge,5,General,10
Nepal,Asia,,Nepal expresses its commitments to continue its holistic and comprehensive approach to the promotion and protection of human rights and to put in practice a rights-based approach to development of all sectors. Nepal remains committed to engage the civil society and stakeholders in the promotion and protection of human rights.,Nepal,Asia,,Voluntary Pledge,2,Development,10
New Zealand,WEOG,"PIF, Commonwealth",New Zealand accepts in part the recommendations [33 and 34] to continue efforts to prevent discrimination in the criminal justice system and to commit itself to combating overrepresentation of specific groups.,New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,2,Justice,5
New Zealand,WEOG,"PIF, Commonwealth","This statement of support affirmed New Zealand's commitment to the common objectives of the Declaration and the Treaty of Waitangi, which continues to form the basis of the relationship between Maori and the Government.",New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,4,Indigenous peoples,18
New Zealand,WEOG,"PIF, Commonwealth","New Zealand is fully committed to combating racism, racial discrimination, xenophobia and related intolerance, and remains supportive and actively engaged in global efforts to that end.",New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,4,Racial discrimination,18
New Zealand,WEOG,"PIF, Commonwealth",New Zealand is committed to identifying and addressing gaps in information to better understand the causes of inequality.,New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,4,Other,18
New Zealand,WEOG,"PIF, Commonwealth","The Government is committed to addressing this overrepresentation [of Maori in the prison population] through the ""Drivers of Crime"" initiative. Priority areas for action include: increasing at-risk communities' uptake of maternity and early parenting support, addressing conduct and behaviour issues through education and health services, reducing harm from alcohol, and improving access to interventions for offenders to reduce reoffending and escalation.",New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,4,"Detention,Indigenous peoples",18
New Zealand,WEOG,"PIF, Commonwealth","The Government is committed to increasing the participation of women in governance on New Zealand stock exchange (NZX) top 100 and state sector boards, through targets as opposed to quotas.",New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,5,Women's rights,18
New Zealand,WEOG,"PIF, Commonwealth","New Zealand is committed to continued action to address racism, racial discrimination, xenophobia and related intolerance.",New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,2,Racial discrimination,18
New Zealand,WEOG,"PIF, Commonwealth",The Government is committed to upholding the rule of law and promoting access to justice for all New Zealanders.,New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,4,Justice,18
New Zealand,WEOG,"PIF, Commonwealth","The Government is committed to structured, organised and regular engagement with civil society to discuss follow-up to 2nd cycle UPR recommendations.",New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,4,"Justice,UPR process",18
New Zealand,WEOG,"PIF, Commonwealth",New Zealand is committed to increasing Maori participation in the police force.,New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,4,Indigenous peoples,18
New Zealand,WEOG,"PIF, Commonwealth","New Zealand is committed to improving in three priority areas: greater economic independence for women, more women in leadership positions, and improving women's safety from violence.",New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,4,Women's rights,18
New Zealand,WEOG,"PIF, Commonwealth","New Zealand is committed to maintaining ongoing partnerships with iwi, hapu and whanau Maori.",New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,2,Indigenous peoples,18
New Zealand,WEOG,"PIF, Commonwealth","The Government is implementing the Family Court Proceedings Reform Bill, and is committed to developing and promoting consistent policies, training, and messages around sexual violence.",New Zealand,WEOG,"PIF, Commonwealth",Voluntary Pledge,5,"Rights of the Child,Women's rights",18
Nicaragua,GRULAC,"OAS, OEI, ACS",The head of delegation concluded by expressing the commitment of Nicaragua to working with United Nations bodies to follow up on the new recommendations it would receive during the second review. ,Nicaragua,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,4,"Technical assistance and cooperation,UPR process",19
Nicaragua,GRULAC,"OAS, OEI, ACS",The Government is strongly committed to progressively realizing the rights of differently abled persons.,Nicaragua,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,4,Disabilities,19
