"","Asylum.seekers...refugees","CP.rights...general","Civil.society","Corruption","Counter.terrorism","Death.penalty","Detention","Development","Disabilities","ESC.rights...general","Elections","Enforced.disappearances","Environment","Extrajudicial.executions","Freedom.of.association.and.peaceful.assembly","Freedom.of.movement","Freedom.of.opinion.and.expression","Freedom.of.religion.and.belief","Freedom.of.the.press","General","HIV...Aids","Human.rights.defenders","Human.rights.education.and.training","Human.rights.violations.by.state.agents","Impunity","Indigenous.peoples","Internally.displaced.persons","International.humanitarian.law","International.instruments","Justice","Labour","Migrants","Minorities","NHRI","National.plan.of.action","Other","Poverty","Public.security","Racial.discrimination","Right.to.education","Right.to.food","Right.to.health","Right.to.housing","Right.to.land","Right.to.water","Rights.of.the.Child","Sexual.Orientation.and.Gender.Identity","Special.procedures","Technical.assistance.and.cooperation","Torture.and.other.CID.treatment","Trafficking","Treaty.bodies","UPR.process","Women.s.rights"
"PLST",0.0111821086261981,0.00154083204930663,0.00518806744487678,0.00460829493087558,0,0.00116822429906542,0.00525464834276475,0.00984528832630099,0.00227963525835866,0.0146804835924007,0,0,0.0129032258064516,0.00413223140495868,0.00280112044817927,0.0196078431372549,0.00328677074774034,0.00546448087431694,0.00205973223480947,0.0196463654223969,0,0,0.00863213811420983,0,0,0.00544959128065395,0.00617283950617284,0.00714285714285714,0.00377976565452942,0.00302521008403361,0.00755374782103428,0.00773809523809524,0.00345224395857307,0.00289645184648805,0.0175746924428823,0.0151869158878505,0.00993788819875776,0.00398406374501992,0.0086264100862641,0.0165562913907285,0.016,0.00798580301685892,0.0091324200913242,0.0122699386503067,0.0122699386503067,0.00598251265531523,0,0.00530152418820411,0.00213903743315508,0.00337609723160027,0.00792507204610951,0.00346921075455334,0.00610997963340122,0.00902966891213989
"POL",0.0159744408945687,0.0154083204930663,0.0272373540856031,0.0184331797235023,0,0.00233644859813084,0.0101050929668553,0,0.00303951367781155,0.00949913644214162,0.00847457627118644,0.001230012300123,0,0.012396694214876,0.0196078431372549,0.00980392156862745,0.0213640098603122,0.019672131147541,0.0102986611740474,0.00392927308447937,0,0.0146341463414634,0.00464807436918991,0.00880281690140845,0.00539083557951483,0.00136239782016349,0,0.00952380952380952,0.00844147662844904,0.0100840336134454,0.00813480534572923,0.00357142857142857,0.0120828538550058,0.0246198406951484,0.00527240773286467,0.00116822429906542,0.00248447204968944,0.00398406374501992,0.0119442601194426,0.0022075055187638,0,0.00177462289263532,0,0.0122699386503067,0,0.0138057984353428,0.00109649122807018,0.00728959575878065,0.00106951871657754,0.0131667792032411,0.0129682997118156,0.00346921075455334,0.0407331975560081,0.0061631073527304
"POR",0.00479233226837061,0.024653312788906,0.00778210116731518,0,0.0065359477124183,0.0350467289719626,0.00808407437348424,0,0.00835866261398176,0.0656303972366149,0,0.01230012300123,0,0.012396694214876,0.00420168067226891,0,0.00410846343467543,0.00109289617486339,0.00411946446961895,0.00196463654223969,0.0127659574468085,0.00650406504065041,0.00730411686586985,0.00352112676056338,0.00808625336927224,0.00272479564032698,0.0123456790123457,0.0214285714285714,0.0263323673932216,0.0080672268907563,0.00464846019755956,0.00416666666666667,0.00402761795166858,0.0166545981173063,0.0193321616871705,0.0116822429906542,0.00248447204968944,0.00398406374501992,0.0059721300597213,0.0154525386313466,0,0.00709849157054126,0.0091324200913242,0,0.0245398773006135,0.0179475379659457,0.0087719298245614,0.0159045725646123,0.00427807486631016,0.0155300472653612,0.0100864553314121,0.0164787510841284,0.010183299389002,0.0126128708614017
"QAT",0.00638977635782748,0,0.0012970168612192,0,0.0065359477124183,0,0.000808407437348424,0.0140646976090014,0.0113981762917933,0.00345423143350604,0.00423728813559322,0,0.00645161290322581,0,0,0.00980392156862745,0.000821692686935086,0.00546448087431694,0.00102986611740474,0.0137524557956778,0,0,0.00796812749003984,0,0,0.00136239782016349,0.00617283950617284,0,0.000755953130905884,0.00201680672268908,0.00232423009877978,0.00178571428571429,0.00230149597238205,0.0057929036929761,0.0123022847100176,0.0151869158878505,0.00248447204968944,0.00398406374501992,0.0079628400796284,0.0132450331125828,0.008,0.00887311446317657,0.0091324200913242,0.00613496932515337,0,0.00444853505138825,0,0.000662690523525514,0.0106951871657754,0.000337609723160027,0.00936599423631124,0,0.00407331975560081,0.00257990540346854
"ROK",0.00798722044728434,0.0169491525423729,0.00518806744487678,0.0138248847926267,0.0196078431372549,0,0.00444624090541633,0.00281293952180028,0.00759878419452888,0.0077720207253886,0.00847457627118644,0.002460024600246,0,0.00826446280991736,0.00560224089635854,0,0.00821692686935086,0.00546448087431694,0.00617919670442842,0.00589390962671906,0,0.00650406504065041,0.00730411686586985,0.0140845070422535,0.0188679245283019,0.0136239782016349,0.0185185185185185,0.00952380952380952,0.00566964848179413,0.0127731092436975,0.00464846019755956,0.00357142857142857,0.00747986191024166,0.0130340333091962,0.00351493848857645,0.00934579439252336,0,0.0239043824701195,0.0119442601194426,0.00165562913907285,0.004,0.00266193433895297,0.0091324200913242,0.0184049079754601,0,0.00490872833256634,0,0.0198807157057654,0.00427807486631016,0.00675219446320054,0.00360230547550432,0.018213356461405,0.0183299389002037,0.00831302852228752
"ROM",0.00159744408945687,0.0061633281972265,0.0012970168612192,0,0,0.00817757009345794,0.000808407437348424,0,0.00227963525835866,0.00345423143350604,0.00423728813559322,0,0.00645161290322581,0.00413223140495868,0.00420168067226891,0,0.00246507806080526,0.00765027322404372,0.00205973223480947,0.00392927308447937,0.0127659574468085,0.0048780487804878,0.00199203187250996,0,0.00269541778975741,0.00136239782016349,0.00617283950617284,0.00238095238095238,0.00377976565452942,0.00672268907563025,0.000581057524694945,0.00119047619047619,0.00920598388952819,0.000724112961622013,0.00527240773286467,0.00934579439252336,0.00124223602484472,0.00398406374501992,0.0039814200398142,0.0022075055187638,0,0,0.0045662100456621,0,0,0.00322135296824666,0.00109649122807018,0.00728959575878065,0.0053475935828877,0.00236326806212019,0.00720461095100865,0.00173460537727667,0.00407331975560081,0.00386985810520281
"RUS",0.00798722044728434,0.0061633281972265,0.00389105058365759,0.0506912442396313,0.0392156862745098,0.00116822429906542,0.0169765561843169,0.0267229254571027,0.0106382978723404,0.0112262521588946,0.0127118644067797,0.001230012300123,0,0.00413223140495868,0.00700280112044818,0,0.00164338537387017,0.0174863387978142,0.00308959835221421,0.0216110019646365,0.00425531914893617,0,0.00265604249667995,0.0123239436619718,0,0.00272479564032698,0,0.0142857142857143,0.00491369535088824,0.00672268907563025,0.00290528762347472,0.00773809523809524,0.0281933256616801,0.0137581462708182,0.0246045694200351,0.0151869158878505,0.0161490683229814,0.0278884462151394,0.0218978102189781,0.00938189845474614,0.012,0.0115350488021295,0,0,0.0122699386503067,0.00813008130081301,0,0.00728959575878065,0.00427807486631016,0.00607697501688049,0.00720461095100865,0.018213356461405,0.0122199592668024,0.00788304428837609
"RWA",0.00479233226837061,0.00154083204930663,0,0.00460829493087558,0,0.0128504672897196,0,0,0.00531914893617021,0.00172711571675302,0,0,0,0,0,0,0,0,0,0.00196463654223969,0,0,0.000664010624169987,0,0,0,0,0.00238095238095238,0.0054176641048255,0.00134453781512605,0.00639163277164439,0.00654761904761905,0.000575373993095512,0.00362056480811007,0.0070298769771529,0.00116822429906542,0,0.0119521912350598,0.0006635700066357,0.000551876379690949,0.004,0,0,0,0,0.00199417088510508,0,0.00132538104705103,0.00320855614973262,0.00202565833896016,0.00360230547550432,0.000867302688638335,0.00203665987780041,0.00487315465099613
"SAF",0.00958466453674121,0.00308166409861325,0.00259403372243839,0.00460829493087558,0,0.00116822429906542,0.00242522231204527,0.0126582278481013,0.00455927051671732,0.0146804835924007,0.00423728813559322,0.001230012300123,0.00645161290322581,0,0,0.00980392156862745,0.000821692686935086,0.00109289617486339,0,0.0216110019646365,0.0127659574468085,0,0.00796812749003984,0,0.00539083557951483,0.0122615803814714,0.0123456790123457,0.00476190476190476,0.00466171097391962,0.00504201680672269,0.00232423009877978,0.00416666666666667,0.00575373993095512,0.0195510499637944,0.0263620386643234,0.00817757009345794,0.0447204968944099,0.00398406374501992,0.0099535500995355,0.00772626931567329,0.008,0.00798580301685892,0.0182648401826484,0.00613496932515337,0.00613496932515337,0.00720969473845682,0.00109649122807018,0.000662690523525514,0.0106951871657754,0.00303848750844024,0.000720461095100865,0.0147441457068517,0.00814663951120163,0.00831302852228752
"SAU",0.00319488817891374,0,0.0012970168612192,0.00460829493087558,0,0,0.000404203718674212,0.00984528832630099,0.00531914893617021,0.00690846286701209,0,0,0.00645161290322581,0,0,0.0196078431372549,0,0.00765027322404372,0,0.0235756385068762,0.00425531914893617,0,0.0159362549800797,0,0,0.00136239782016349,0.00617283950617284,0.00238095238095238,0.000377976565452942,0.00302521008403361,0.00232423009877978,0.00297619047619048,0.00115074798619102,0.00362056480811007,0.0070298769771529,0.0128504672897196,0.00745341614906832,0.00796812749003984,0.0039814200398142,0.0231788079470199,0.008,0.0186335403726708,0.0182648401826484,0.00613496932515337,0,0.00352814848903206,0,0.00331345261762757,0.0128342245989305,0,0.00144092219020173,0.000867302688638335,0,0.000716640389852372
"SEN",0.00159744408945687,0,0.00259403372243839,0.00460829493087558,0,0,0.00121261115602264,0.00562587904360056,0.00759878419452888,0.00345423143350604,0.00847457627118644,0.001230012300123,0.00645161290322581,0,0.00280112044817927,0,0.00246507806080526,0.00109289617486339,0.00308959835221421,0.0117878192534381,0.00851063829787234,0,0.00796812749003984,0,0.00269541778975741,0.00272479564032698,0,0,0.00138591407332745,0.00168067226890756,0.00581057524694945,0.00714285714285714,0.0046029919447641,0.00289645184648805,0,0.00700934579439252,0.0161490683229814,0.00398406374501992,0.0033178500331785,0.00883002207505519,0.004,0.0115350488021295,0,0,0.00613496932515337,0.00475533057217365,0,0,0.00962566844919786,0.00270087778528022,0.00360230547550432,0.00173460537727667,0,0.00472982657302566
"SIE",0.0111821086261981,0.0154083204930663,0,0.00460829493087558,0,0.00408878504672897,0.00242522231204527,0.00843881856540084,0.000759878419452888,0.0112262521588946,0,0.00984009840098401,0.0193548387096774,0.00413223140495868,0,0,0.00164338537387017,0.00546448087431694,0.00205973223480947,0.00589390962671906,0,0,0.00398406374501992,0.00352112676056338,0,0.00681198910081744,0.0123456790123457,0.00714285714285714,0.00604762504724707,0.00201680672268908,0.010459035444509,0.00833333333333333,0.00747986191024166,0.0130340333091962,0.00175746924428822,0.00233644859813084,0.00124223602484472,0.00796812749003984,0.0119442601194426,0.00275938189845475,0,0.00177462289263532,0.0091324200913242,0.00613496932515337,0,0.00659610369688603,0,0.0046388336646786,0.00641711229946524,0.0050641458474004,0.00432276657060519,0.0138768430182134,0.00814663951120163,0.00573312311881898
"SIN",0,0,0.0012970168612192,0.0184331797235023,0.0065359477124183,0,0,0.0070323488045007,0.00303951367781155,0.00172711571675302,0,0.001230012300123,0.0129032258064516,0.00413223140495868,0,0,0.000821692686935086,0.00109289617486339,0,0.00785854616895874,0.0553191489361702,0,0.00332005312084993,0.00176056338028169,0.00269541778975741,0.00136239782016349,0,0,0.00062996094242157,0.00605042016806723,0.00464846019755956,0.000595238095238095,0.000575373993095512,0.000724112961622013,0.00351493848857645,0.00233644859813084,0.00869565217391304,0.0318725099601594,0,0.021523178807947,0,0.0212954747116238,0.0091324200913242,0,0.0122699386503067,0.00690289921767142,0,0,0.0299465240641711,0,0.00936599423631124,0,0,0.00874301275619894
"SLO",0.0175718849840256,0.0215716486902928,0.0207522697795071,0.0138248847926267,0,0.0245327102803738,0.0246564268391269,0,0.020516717325228,0.0146804835924007,0.0127118644067797,0.002460024600246,0,0.0289256198347107,0.0322128851540616,0.0294117647058824,0.0213640098603122,0.0218579234972678,0.0205973223480947,0,0,0.032520325203252,0.0245683930942895,0.0264084507042254,0.0107816711590297,0.0149863760217984,0.037037037037037,0.0119047619047619,0.0296081642938138,0.0383193277310924,0.0197559558396281,0.00892857142857143,0.0109321058688147,0.00217233888486604,0.0175746924428823,0.00817757009345794,0.00124223602484472,0.00796812749003984,0.006635700066357,0.0143487858719647,0.016,0.00887311446317657,0.0136986301369863,0.0122699386503067,0.00613496932515337,0.0294523699953981,0.00219298245614035,0.0119284294234592,0.00213903743315508,0.0131667792032411,0.0172910662824208,0.01040763226366,0.0183299389002037,0.0117529023935789
"SLV",0.0111821086261981,0.0292758089368259,0.0103761348897536,0.00921658986175115,0.0130718954248366,0.0321261682242991,0.0173807599029911,0.00421940928270042,0.020516717325228,0.0138169257340242,0.0211864406779661,0.002460024600246,0,0.00413223140495868,0.0182072829131653,0.00980392156862745,0.0213640098603122,0.0207650273224044,0.0175077239958805,0.00785854616895874,0.00425531914893617,0.0113821138211382,0.0245683930942895,0.00880281690140845,0.0269541778975741,0.0272479564032698,0.0123456790123457,0.0404761904761905,0.0275922892780648,0.0201680672268908,0.0133643230679837,0.00535714285714286,0.0241657077100115,0.00868935553946416,0.0210896309314587,0.0058411214953271,0.00372670807453416,0.00398406374501992,0.0092899800928998,0.0187637969094923,0.008,0.0186335403726708,0.0091324200913242,0.0122699386503067,0.0552147239263804,0.0391164289001381,0.0526315789473684,0.0271703114645461,0.00855614973262032,0.0317353139770425,0.0252161383285303,0.0468343451864701,0.0753564154786151,0.0343987387129139
"SPN",0.0111821086261981,0.0477657935285054,0.0363164721141375,0.0184331797235023,0.0196078431372549,0.076518691588785,0.0428455941794664,0.00281293952180028,0.0805471124620061,0.0872193436960276,0.0211864406779661,0.127921279212792,0.0258064516129032,0.0454545454545455,0.0322128851540616,0.0196078431372549,0.0279375513557929,0.0185792349726776,0.023686920700309,0.00589390962671906,0.0212765957446809,0.0487804878048781,0.0451527224435591,0.0475352112676056,0.032345013477089,0.0149863760217984,0.0185185185185185,0.05,0.0525387425979589,0.0265546218487395,0.0180127832655433,0.00952380952380952,0.022439585730725,0.0333091962346126,0.031634446397188,0.00700934579439252,0.00248447204968944,0.0278884462151394,0.0159256801592568,0.0115894039735099,0.02,0.0141969831410825,0.0410958904109589,0.0368098159509202,0.165644171779141,0.0248504371836171,0.0712719298245614,0.0530152418820411,0.0053475935828877,0.0455773126266036,0.0122478386167147,0.0190806591500434,0.0142566191446029,0.0328221298552386
"SRI",0.00159744408945687,0,0,0,0,0,0.000808407437348424,0.0267229254571027,0.00303951367781155,0.00431778929188256,0,0,0.00645161290322581,0,0,0,0.000821692686935086,0.00109289617486339,0,0.0196463654223969,0.025531914893617,0,0.00464807436918991,0,0,0.00408719346049046,0.0123456790123457,0.00238095238095238,0.00113392969635883,0.00134453781512605,0.0116211504938989,0.0113095238095238,0.00632911392405063,0.000724112961622013,0.00351493848857645,0.014018691588785,0.0149068322981366,0.0159362549800797,0.0059721300597213,0.0193156732891832,0.02,0.0221827861579414,0.0228310502283105,0,0,0.00705629697806412,0,0,0.0053475935828877,0.000337609723160027,0.0136887608069164,0,0.00407331975560081,0.00773971621040562
"SUD",0.00798722044728434,0,0.0012970168612192,0.0138248847926267,0.0065359477124183,0.00116822429906542,0.00161681487469685,0.029535864978903,0.0060790273556231,0.00518134715025907,0.00423728813559322,0,0.00645161290322581,0,0,0,0.000821692686935086,0.00546448087431694,0.00102986611740474,0.0176817288801572,0.00425531914893617,0,0.00531208499335989,0.00176056338028169,0,0,0.0123456790123457,0.00476190476190476,0.00188988282726471,0.0053781512605042,0.00639163277164439,0.00595238095238095,0.00172612197928654,0.00434467776973208,0.0070298769771529,0.0198598130841121,0.0198757763975155,0.0199203187250996,0.0033178500331785,0.00883002207505519,0.008,0.00976042590949423,0,0.00613496932515337,0.0122699386503067,0.00521552385335174,0,0.00132538104705103,0.0149732620320856,0.000337609723160027,0.00720461095100865,0.002601908065915,0.00610997963340122,0.00372653002723233
"SWD",0.0175718849840256,0.0184899845916795,0.0142671854734112,0.0230414746543779,0.0588235294117647,0.0216121495327103,0.026677445432498,0,0.000759878419452888,0.00518134715025907,0.0338983050847458,0.00984009840098401,0,0.0413223140495868,0.0364145658263305,0,0.0493015612161052,0.0109289617486339,0.0308959835221421,0.00785854616895874,0,0.0195121951219512,0.00597609561752988,0.028169014084507,0.0646900269541779,0.0122615803814714,0.0123456790123457,0.0142857142857143,0.0143631094872118,0.0181512605042017,0.00871586287042417,0.00833333333333333,0.0120828538550058,0.00434467776973208,0.00527240773286467,0.0105140186915888,0.00124223602484472,0.0239043824701195,0.0053085600530856,0.00441501103752759,0.004,0.00709849157054126,0.0182648401826484,0.0184049079754601,0,0.0124252185918086,0.0416666666666667,0.00662690523525514,0.00213903743315508,0.0259959486833221,0.00648414985590778,0.00520381613183001,0.00407331975560081,0.013902823563136
"SWZ",0.0223642172523962,0.0292758089368259,0.0207522697795071,0.0276497695852535,0.065359477124183,0.0414719626168224,0.0347615198059822,0.00140646976090014,0.000759878419452888,0.0138169257340242,0.0211864406779661,0.00861008610086101,0.00645161290322581,0.0495867768595041,0.0420168067226891,0.0588235294117647,0.0386195562859491,0.0120218579234973,0.0360453141091658,0.0176817288801572,0,0.0504065040650407,0.00664010624169987,0.028169014084507,0.0485175202156334,0.0163487738419619,0.0308641975308642,0.0285714285714286,0.017638906387804,0.0366386554621849,0.00697269029633934,0.00476190476190476,0.0161104718066743,0.00434467776973208,0.0105448154657293,0.0198598130841121,0,0.0119521912350598,0.0092899800928998,0.00386313465783664,0.016,0.00798580301685892,0.0136986301369863,0.0306748466257669,0,0.0110446387482743,0.0219298245614035,0.0185553346587144,0.0053475935828877,0.0324105334233626,0.00648414985590778,0.00867302688638335,0.00610997963340122,0.0147627920309589
"THI",0.00958466453674121,0.00154083204930663,0.00259403372243839,0,0,0,0.0181891673403395,0.0140646976090014,0.0296352583586626,0.00518134715025907,0.00423728813559322,0.002460024600246,0.032258064516129,0,0,0,0.00164338537387017,0.0109289617486339,0.00102986611740474,0.00982318271119843,0.0553191489361702,0.0016260162601626,0.0146082337317397,0.00176056338028169,0.00539083557951483,0.00681198910081744,0.0123456790123457,0.0119047619047619,0.00617361723573138,0.00672268907563025,0.010459035444509,0.0107142857142857,0.0138089758342923,0.0144822592324403,0.0070298769771529,0.00233644859813084,0.0111801242236025,0.00796812749003984,0.0072992700729927,0.0198675496688742,0.012,0.0257320319432121,0.0136986301369863,0,0.00613496932515337,0.0150329805184844,0.00219298245614035,0.00265076209410205,0.0299465240641711,0.00135043889264011,0.0172910662824208,0.00693842150910668,0.0142566191446029,0.0173426974344274
"TOG",0.00159744408945687,0.00154083204930663,0,0.00460829493087558,0,0.00642523364485981,0.00646725949878739,0.00140646976090014,0.0060790273556231,0.00172711571675302,0,0.002460024600246,0,0,0,0,0,0.00218579234972678,0,0,0,0,0.00199203187250996,0,0,0.00272479564032698,0,0.00714285714285714,0.00428373440846668,0.00201680672268908,0,0.00297619047619048,0.00115074798619102,0.0057929036929761,0,0.00233644859813084,0.00372670807453416,0.0119521912350598,0.0059721300597213,0.00441501103752759,0,0.00354924578527063,0,0,0.00613496932515337,0.00414173953060285,0,0.00132538104705103,0.00106951871657754,0.00540175557056043,0.000720461095100865,0.00346921075455334,0.00407331975560081,0.00315321771535044
"TRI",0.00159744408945687,0.00462249614791988,0,0,0.0065359477124183,0,0,0.00562587904360056,0.00759878419452888,0.00431778929188256,0,0,0.0129032258064516,0.00413223140495868,0,0,0.000821692686935086,0,0.00102986611740474,0.00392927308447937,0.00851063829787234,0,0.000664010624169987,0,0,0.0149863760217984,0,0,0.00264583595817059,0.00336134453781513,0.00581057524694945,0.00297619047619048,0.00287686996547756,0.00289645184648805,0.00527240773286467,0.00116822429906542,0.00745341614906832,0.00398406374501992,0.0072992700729927,0.0022075055187638,0.008,0.00266193433895297,0.0091324200913242,0,0.0122699386503067,0.00398834177021015,0,0.00132538104705103,0.00106951871657754,0.000337609723160027,0.00576368876080692,0.000867302688638335,0,0.00515981080693708
"TUN",0.00638977635782748,0.012326656394453,0.0168612191958495,0.00921658986175115,0,0,0.0165723524656427,0.00421940928270042,0.0121580547112462,0.0077720207253886,0,0.035670356703567,0,0.00826446280991736,0.00140056022408964,0,0.00164338537387017,0.00765027322404372,0.0154479917610711,0.00589390962671906,0,0.024390243902439,0.00265604249667995,0.00176056338028169,0.00539083557951483,0.00408719346049046,0,0.00238095238095238,0.0131031876023687,0.0174789915966387,0.00174317257408483,0.00595238095238095,0.00805523590333717,0.0238957277335264,0.00527240773286467,0.0105140186915888,0.00496894409937888,0,0.0245520902455209,0.00607064017660044,0.004,0.0062111801242236,0.0136986301369863,0,0,0.00291455744746127,0,0.00927766732935719,0.00213903743315508,0.0185685347738015,0.000720461095100865,0.00173460537727667,0.00407331975560081,0.00415651426114376
"TUR",0.0111821086261981,0.0061633281972265,0.00259403372243839,0.0368663594470046,0,0.014018691588785,0.00808407437348424,0.00984528832630099,0.00683890577507599,0.0120898100172712,0.0127118644067797,0.001230012300123,0,0,0.00420168067226891,0,0.00246507806080526,0.0109289617486339,0.00102986611740474,0.0157170923379175,0.0170212765957447,0,0.00796812749003984,0.00528169014084507,0.0107816711590297,0.00681198910081744,0.0185185185185185,0.00952380952380952,0.00944941413632355,0.0100840336134454,0.0156885531667635,0.019047619047619,0.0172612197928654,0.00724112961622013,0.015817223198594,0.00934579439252336,0.0062111801242236,0.0199203187250996,0.0139349701393497,0.0154525386313466,0,0.0141969831410825,0.0091324200913242,0.00613496932515337,0,0.0118116275502378,0,0.00927766732935719,0.00855614973262032,0.00675219446320054,0.00936599423631124,0.0199479618386817,0.00814663951120163,0.0124695427834313
"UKG",0.0191693290734824,0.0261941448382126,0.0869001297016861,0.0368663594470046,0,0.036214953271028,0.0468876313662086,0.00140646976090014,0.0189969604863222,0.00863557858376511,0.0889830508474576,0.00738007380073801,0.0129032258064516,0.0578512396694215,0.0434173669467787,0.0196078431372549,0.028759244042728,0.0218579234972678,0.0381050463439753,0.0117878192534381,0.00851063829787234,0.0357723577235772,0.0139442231075697,0.0457746478873239,0.0269541778975741,0.0231607629427793,0.0123456790123457,0.0142857142857143,0.0215446642308177,0.0363025210084034,0.00987797791981406,0.0107142857142857,0.022439585730725,0.0333091962346126,0.0140597539543058,0.022196261682243,0.00124223602484472,0.0278884462151394,0.0152621101526211,0.0022075055187638,0.004,0.00532386867790594,0.0182648401826484,0.0306748466257669,0,0.0121184230710232,0.0416666666666667,0.0271703114645461,0.00962566844919786,0.037137069547603,0.00576368876080692,0.013009540329575,0.0916496945010183,0.0154794324208112
"UKR",0.00159744408945687,0,0.00259403372243839,0,0,0.00175233644859813,0.000808407437348424,0.00140646976090014,0.00227963525835866,0.00172711571675302,0,0,0.00645161290322581,0.00413223140495868,0,0,0,0.00327868852459016,0,0.00982318271119843,0.00851063829787234,0.0016260162601626,0.00199203187250996,0,0,0.00136239782016349,0.00617283950617284,0.00238095238095238,0.00201587501574902,0.00134453781512605,0.00174317257408483,0.00178571428571429,0.0046029919447641,0.00724112961622013,0.00351493848857645,0.00350467289719626,0.00248447204968944,0.00398406374501992,0.0013271400132714,0.0033112582781457,0.008,0.0062111801242236,0,0,0.00613496932515337,0.00214756864549778,0,0.00861497680583168,0,0.00202565833896016,0.00504322766570605,0.00954032957502168,0.00610997963340122,0.00386985810520281
"URU",0.0159744408945687,0.0154083204930663,0.0103761348897536,0.00460829493087558,0.0065359477124183,0.0350467289719626,0.013338722716249,0,0.00683890577507599,0.0207253886010363,0.00847457627118644,0.0799507995079951,0,0.012396694214876,0.0140056022408964,0.0196078431372549,0.0057518488085456,0.0087431693989071,0.00617919670442842,0.00589390962671906,0.00425531914893617,0.00650406504065041,0.0298804780876494,0.00880281690140845,0.00808625336927224,0.00408719346049046,0.0185185185185185,0.0428571428571429,0.0384276174877158,0.0235294117647059,0.0325392213829169,0.0214285714285714,0.0103567318757192,0.0188269370021723,0.0105448154657293,0.00934579439252336,0.00124223602484472,0,0.0145985401459854,0.0126931567328918,0.004,0.0141969831410825,0.0136986301369863,0,0.0306748466257669,0.0322135296824666,0.0263157894736842,0.024519549370444,0.0213903743315508,0.0307224848075625,0.0122478386167147,0.028620988725065,0.00814663951120163,0.0179160097463093
"USA",0.0383386581469649,0.0061633281972265,0.0466926070038911,0.101382488479263,0.0326797385620915,0,0.0303152789005659,0.00281293952180028,0.0113981762917933,0.00172711571675302,0.0847457627118644,0.00738007380073801,0,0.0454545454545455,0.0672268907563025,0.00980392156862745,0.0558751027115859,0.0491803278688525,0.0556127703398558,0.00589390962671906,0.0127659574468085,0.0146341463414634,0.0292164674634794,0.0686619718309859,0.0404312668463612,0.0149863760217984,0.00617283950617284,0.0285714285714286,0.00667758598966864,0.0278991596638655,0.0488088320743754,0.0166666666666667,0.0293440736478711,0.00868935553946416,0.0175746924428823,0.0210280373831776,0,0.0278884462151394,0.0126078301260783,0.00827814569536424,0,0.00266193433895297,0.0228310502283105,0.0184049079754601,0,0.0161067648412333,0.0526315789473684,0.00927766732935719,0.0053475935828877,0.0135043889264011,0.0634005763688761,0,0.00203665987780041,0.0131861831732836
"UZB",0.00159744408945687,0.00154083204930663,0.00389105058365759,0,0,0.00175233644859813,0.00363783346806791,0.00984528832630099,0.00379939209726444,0.00690846286701209,0,0.001230012300123,0.00645161290322581,0.00413223140495868,0,0,0,0.00546448087431694,0.00102986611740474,0.0216110019646365,0.00425531914893617,0,0.00664010624169987,0.0246478873239437,0,0.0149863760217984,0,0.00238095238095238,0.00188988282726471,0.00235294117647059,0.00581057524694945,0.00654761904761905,0.00805523590333717,0.00217233888486604,0.0070298769771529,0.00350467289719626,0.00745341614906832,0.00398406374501992,0.019907100199071,0.00772626931567329,0.004,0.00709849157054126,0.0045662100456621,0,0,0.00460193281178095,0,0.000662690523525514,0.00213903743315508,0.0050641458474004,0.00504322766570605,0.00433651344319167,0.00203665987780041,0.00315321771535044
"VEN",0.00479233226837061,0.00308166409861325,0.00389105058365759,0.00460829493087558,0.0065359477124183,0.00058411214953271,0.000808407437348424,0.0267229254571027,0.0106382978723404,0.0250431778929188,0.00423728813559322,0.001230012300123,0.0129032258064516,0.00826446280991736,0.00140056022408964,0.0196078431372549,0.00246507806080526,0.00218579234972678,0.00102986611740474,0.00392927308447937,0,0,0.00664010624169987,0.00176056338028169,0,0.00953678474114441,0.0123456790123457,0.00714285714285714,0.00226785939271765,0.00201680672268908,0.00290528762347472,0.00654761904761905,0.0109321058688147,0.0057929036929761,0.0105448154657293,0.0186915887850467,0.0397515527950311,0.0239043824701195,0.0072992700729927,0.0259381898454746,0.056,0.0266193433895297,0.0273972602739726,0,0.0122699386503067,0.00352814848903206,0,0.00132538104705103,0.0267379679144385,0.00168804861580013,0.00576368876080692,0.00173460537727667,0.00407331975560081,0.00444317041708471
"ZIM",0,0.00154083204930663,0,0,0,0,0,0.0112517580872011,0.00227963525835866,0.00604490500863558,0,0,0,0,0,0,0,0.00109289617486339,0.00102986611740474,0.0235756385068762,0.00851063829787234,0,0.00597609561752988,0,0,0,0.00617283950617284,0,0.000377976565452942,0.00235294117647059,0,0.000595238095238095,0.00115074798619102,0.000724112961622013,0.00527240773286467,0.0116822429906542,0.0173913043478261,0,0.0006635700066357,0.00717439293598234,0.004,0.0062111801242236,0.0091324200913242,0,0,0.000460193281178095,0,0.00198807157057654,0.00641711229946524,0,0,0.00346921075455334,0.00407331975560081,0.000573312311881898
